CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Campi Sal,Campi Paisa,Campi Light,Olivetto suave,Olivetto intenso,Olivetto oliva,Gourmet aguacate,Gourmet coco,Gourmet oliva,Gourmet familia
Joe Stone           ,Mr.,3664 Bicetown Road,Bridgeville,PA,US,15017,0,,Joe.N.Stone@dodgeit.com,928-446-4014,JCB,,NW112 ,IT,XGDCLZ97B50A681W,3528322748268476,,10439,8797,2016-11-11 00:00:00.000,2016-11-11 18:24:36.250,7.850.000,SC328 ,2016-12-13 00:00:00.000,20/12/2016,23,110.05,Cancelled,Phone,Occasional,MediumValue,Gen_Y,1,0,1,0,0,0,0,0,0,0
David Genthner      ,Mr.,3551 Crummit Lane,Brimley,MI,US,49715,0,,David.H.Genthner@pookmail.com,734-354-6651,Discover,,NE304 ,IT,BZBUUU63L60E265I,6011755313674825,,10443,1599,2016-06-01 00:00:00.000,2016-06-01 16:58:44.886,8.230.000,NC361 ,2016-07-20 00:00:00.000,30/07/2016,75,248.55,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Lesli Goering       ,Mrs.,4198 Tipple Road,Broadway,NSW,AU,2007,0,,Lesli.C.Goering@spambob.com,(02) 6712 3978,VISA,,NC100 ,FR,7.98E+14,4811207093841783,,10447,920,2016-12-25 00:00:00.000,2016-12-25 06:12:46.134,11.880.000,SW280 ,2016-02-23 00:00:00.000,03/03/2016,33,6.55,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Lesli Goering       ,Mrs.,4198 Tipple Road,Broadway,NSW,AU,2007,0,,Lesli.C.Goering@spambob.com,(02) 6712 3978,VISA,,NC100 ,FR,7.98E+14,4607172458474695,,10447,4196,2016-01-23 00:00:00.000,2016-01-23 18:23:54.564,27.990.000,NC295 ,2016-02-16 00:00:00.000,27/02/2016,33,16.64,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Lesli Goering       ,Mrs.,4198 Tipple Road,Broadway,NSW,AU,2007,0,,Lesli.C.Goering@spambob.com,(02) 6712 3978,VISA,,NC100 ,FR,7.98E+14,4571117343683119,,10447,7291,2016-04-20 00:00:00.000,2016-04-20 22:38:44.886,23.890.000,SE202 ,2016-04-28 00:00:00.000,30/05/2016,33,9.11,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,1,0,0
Robin Wiggins       ,Master.,4464 Patton Lane,Brooklyn,NY,US,11206,0,,Robin.R.Wiggins@trashymail.com,573-475-5959,JCB,,NC169 ,IT,IIUEUA14A65E526R,3528577003238155,,10451,784,2016-06-11 00:00:00.000,2016-06-11 15:36:44.886,9.220.000,RP319 ,2016-07-10 00:00:00.000,20/07/2016,38,41.11,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Robin Wiggins       ,Master.,4464 Patton Lane,Brooklyn,NY,US,11206,0,,Robin.R.Wiggins@trashymail.com,573-475-5959,JCB,,NC169 ,IT,IIUEUA14A65E526R,3528981295609141,,10451,1688,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,23.370.000,SC124 ,2016-03-16 17:47:25.000,05/08/2016,38,26.4,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Robin Wiggins       ,Master.,4464 Patton Lane,Brooklyn,NY,US,11206,0,,Robin.R.Wiggins@trashymail.com,573-475-5959,JCB,,NC169 ,IT,IIUEUA14A65E526R,3528725696168748,,10451,5560,2016-05-01 00:00:00.000,2016-05-01 16:58:44.886,13.770.000,SW343 ,2016-05-20 00:00:00.000,30/05/2016,38,31.0,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
James Paine         ,Mr.,2846 Austin Avenue,Brownlow K.i.,SA,AU,5223,0,,James.B.Paine@trashymail.com,(02) 6739 8771,Diners Club,,NE304 ,ES,0512822Z,36069952400664,,10455,1536,2016-12-28 00:00:00.000,2016-12-28 04:44:52.556,13.700.000,SE205 ,2016-01-19 00:00:00.000,25/01/2016,NA,59.06,Complete,Phone,Occasional,MediumValue,Gen_Z,0,1,0,0,0,0,0,0,0,0
James Paine         ,Mr.,2846 Austin Avenue,Brownlow K.i.,SA,AU,5223,0,,James.B.Paine@trashymail.com,(02) 6739 8771,Diners Club,,NE304 ,ES,0512822Z,36323739565657,,10455,2276,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,11.350.000,RP121 ,2016-03-16 17:47:25.000,05/08/2016,NA,26.8,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
James Paine         ,Mr.,2846 Austin Avenue,Brownlow K.i.,SA,AU,5223,0,,James.B.Paine@trashymail.com,(02) 6739 8771,Diners Club,,NE304 ,ES,0512822Z,36569195164555,,10455,8007,2016-02-06 00:00:00.000,2016-02-06 13:07:36.370,15.220.000,NW379 ,2016-02-20 00:00:00.000,01/03/2016,NA,85.75,Complete,Phone,Occasional,MediumValue,Gen_Z,0,1,1,0,0,0,0,0,0,0
Christina Johnson   ,Mrs.,4256 Columbia Boulevard,Brunswick,ME,US,4011,0,,Christina.G.Johnson@dodgeit.com,913-917-5785,Discover,,SE271 ,FR,2.43E+14,6011367673486467,,10459,603,2016-05-11 00:00:00.000,2016-05-11 05:11:26.258,24.080.000,RP385 ,2016-06-25 00:00:00.000,20/06/2016,40,39.56,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Christina Johnson   ,Mrs.,4256 Columbia Boulevard,Brunswick,ME,US,4011,0,,Christina.G.Johnson@dodgeit.com,913-917-5785,Discover,,SE271 ,FR,2.43E+14,6011739035053336,,10459,3150,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,27.970.000,NE175 ,2016-03-16 17:47:25.000,05/08/2016,40,33.74,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,1,0,0,0
Mitchell Hooks      ,Mr.,2176 Jerry Toth Drive,Bryans Gap,NSW,AU,2372,0,,Mitchell.N.Hooks@pookmail.com,(08) 9050 4384,American Express,,NE235 ,IT,RVLDFY30C42G078X,344527368167649,,10463,2223,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,9.000.000,SC394 ,2016-03-16 17:47:25.000,05/08/2016,76,90.67,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,1,1,0,0,1,0,0,0,1,0
Mitchell Hooks      ,Mr.,2176 Jerry Toth Drive,Bryans Gap,NSW,AU,2372,0,,Mitchell.N.Hooks@pookmail.com,(08) 9050 4384,American Express,,NE235 ,IT,RVLDFY30C42G078X,348580880158809,,10463,2861,2016-01-03 00:00:00.000,2016-01-03 15:47:56.370,8.150.000,SC259 ,2016-02-10 00:00:00.000,20/02/2016,76,74.23,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,0,0,1,0,0,0
Mitchell Hooks      ,Mr.,2176 Jerry Toth Drive,Bryans Gap,NSW,AU,2372,0,,Mitchell.N.Hooks@pookmail.com,(08) 9050 4384,American Express,,NE235 ,IT,RVLDFY30C42G078X,370797174137780,,10463,5618,2016-04-29 00:00:00.000,2016-04-29 20:59:06.250,17.200.000,WE349 ,2016-06-15 00:00:00.000,27/06/2016,76,274.56,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Christina Greer     ,Mrs.,799 Clarence Court,Budrio,BO,IT,40054,0,,Christina.J.Greer@mailinator.com,0381 5124700,American Express,,WE289 ,UK,HB731007B,344725336755788,,10467,6147,2016-01-16 00:00:00.000,2016-01-16 08:13:54.564,23.890.000,NC292 ,2016-02-10 00:00:00.000,27/02/2016,72,81.38,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,1,0,0,1,1,0,0
Sandra Mattingly    ,Mrs.,981 Ferguson Street,Burbank,CA,US,91502,0,,Sandra.A.Mattingly@spambob.com,303-863-9676,VISA,,SC127 ,UK,HL276648,4511381504067453,,10475,1600,2016-12-25 00:00:00.000,2016-12-25 06:12:46.134,8.230.000,SW280 ,2016-02-23 00:00:00.000,03/03/2016,19,07.07,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Claudia Higgins     ,Mrs.,3239 Rosemont Avenue,Burnaby,BC,CA,V5G 4W7,0,,Claudia.R.Higgins@pookmail.com,306-429-0675,VISA,,SE271 ,IT,DMWTYI63S66E144E,4554048494527741,,10483,2597,2016-11-09 00:00:00.000,2016-11-09 17:33:26.257,18.990.000,SE397 ,2016-12-08 00:00:00.000,20/12/2016,51,30.91,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Claudia Higgins     ,Mrs.,3239 Rosemont Avenue,Burnaby,BC,CA,V5G 4W7,0,,Claudia.R.Higgins@pookmail.com,306-429-0675,VISA,,SE271 ,IT,DMWTYI63S66E144E,4827203420336516,,10483,2985,2016-02-29 00:00:00.000,2016-02-29 22:39:06.250,28.550.000,SE331 ,2016-03-17 00:00:00.000,27/03/2016,51,23.99,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Tanya Christensen   ,Mrs.,1640 Holden Street,Busano,TO,IT,10080,0,,Tanya.L.Christensen@mailinator.com,0339 5295420,VISA,,NE178 ,FR,1.24E+14,"4,3997E+15",,10487,6947,2016-01-03 00:00:00.000,2016-01-03 15:47:56.370,23.370.000,SC259 ,2016-02-10 00:00:00.000,20/02/2016,44,15.54,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Judy Douglass       ,Mrs.,2511 Bird Spring Lane,Ca' De' Stefani,CR,IT,26039,0,,Judy.F.Douglass@mailinator.com,0318 4916603,Discover,,NE235 ,ES,2169020M,"6,01103E+15",,10491,3161,2016-01-08 00:00:00.000,2016-01-08 03:13:54.564,33.990.000,SW277 ,2016-02-20 00:00:00.000,27/03/2016,52,20.54,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Judy Douglass       ,Mrs.,2511 Bird Spring Lane,Ca' De' Stefani,CR,IT,26039,0,,Judy.F.Douglass@mailinator.com,0318 4916603,Discover,,NE235 ,ES,2169020M,6011144659897474,,10491,8605,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,11.050.000,SW211 ,2016-03-16 17:47:25.000,05/08/2016,52,39.62,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Judy Douglass       ,Mrs.,2511 Bird Spring Lane,Ca' De' Stefani,CR,IT,26039,0,,Judy.F.Douglass@mailinator.com,0318 4916603,Discover,,NE235 ,ES,2169020M,6011055648109609,,10491,9155,2016-12-25 00:00:00.000,2016-12-25 09:32:50.756,18.240.000,NW247 ,2016-01-09 00:00:00.000,15/01/2016,52,20.69,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Roxie White         ,Mrs.,3773 Waterview Lane,Cabezon de Cameros,,ES,26135,0,,Roxie.T.White@dodgeit.com,91-635-1994,VISA,,RP385 ,CA,961425014,4415719325826994,,10495,1044,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,21.970.000,NE109 ,2016-03-16 17:47:25.000,05/08/2016,61,21.8,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Roxie White         ,Mrs.,3773 Waterview Lane,Cabezon de Cameros,,ES,26135,0,,Roxie.T.White@dodgeit.com,91-635-1994,VISA,,RP385 ,CA,961425014,4094359965413536,,10495,3122,2016-11-03 00:00:00.000,2016-11-03 08:44:16.564,31.880.000,NE178 ,2016-12-01 00:00:00.000,20/12/2016,61,33.29,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Roxie White         ,Mrs.,3773 Waterview Lane,Cabezon de Cameros,,ES,26135,0,,Roxie.T.White@dodgeit.com,91-635-1994,VISA,,RP385 ,CA,961425014,4098321915944701,,10495,6328,2016-03-04 00:00:00.000,2016-03-04 02:25:36.564,6.050.000,WE415 ,2016-03-20 00:00:00.000,30/03/2016,61,32.0,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Kelvin Cooper       ,Mr.,3779 Ferguson Street,Cahaba Heights,AL,US,35242,0,,Kelvin.S.Cooper@spambob.com,620-770-0533,Discover,,SW412 ,UK,PT989826,"6,01163E+15",,10499,2694,2016-04-20 00:00:00.000,2016-04-20 22:38:44.886,22.950.000,SE202 ,2016-04-28 00:00:00.000,30/05/2016,25,167.81,Complete,Phone,Frequent,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1
Kelvin Cooper       ,Mr.,3779 Ferguson Street,Cahaba Heights,AL,US,35242,0,,Kelvin.S.Cooper@spambob.com,620-770-0533,Discover,,SW412 ,UK,PT989826,"6,01109E+15",,10499,5760,2016-11-19 00:00:00.000,2016-11-19 04:34:16.564,22.500.000,WE355 ,2016-12-10 00:00:00.000,20/12/2016,25,248.49,Complete,Phone,Frequent,HighValue,Gen_Y,0,1,0,1,0,0,1,0,0,0
Bobby Sanborn       ,Mr.,1981 Ray Court,Cairate,VA,IT,21050,0,,Bobby.M.Sanborn@spambob.com,0347 4528528,Discover,,WE286 ,CA,436458285,6011924337805084,,10503,2386,2016-05-01 00:00:00.000,2016-05-01 16:58:44.886,13.700.000,SW343 ,2016-05-20 00:00:00.000,30/05/2016,58,22.87,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Bobby Sanborn       ,Mr.,1981 Ray Court,Cairate,VA,IT,21050,0,,Bobby.M.Sanborn@spambob.com,0347 4528528,Discover,,WE286 ,CA,436458285,6011559586136623,,10503,7730,2016-11-12 00:00:00.000,2016-12-12 03:19:56.145,16.250.000,SE139 ,2016-01-23 00:00:00.000,03/02/2016,58,42.93,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Janice Mohammed     ,Mrs.,4207 Ridenour Street,Calcata,VT,IT,1030,0,,Janice.B.Mohammed@trashymail.com,0338 3049898,American Express,,SW277 ,U.S.,256990001,345659382860576,,10507,1755,2016-09-25 00:00:00.000,2016-09-25 16:43:54.564,21.970.000,NE103 ,2016-10-20 00:00:00.000,27/10/2016,53,34.58,Abandoned,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Janice Mohammed     ,Mrs.,4207 Ridenour Street,Calcata,VT,IT,1030,0,,Janice.B.Mohammed@trashymail.com,0338 3049898,American Express,,SW277 ,U.S.,256990001,346513800171744,,10507,2158,2016-06-29 00:00:00.000,2016-06-29 16:50:44.886,8.990.000,SC127 ,2016-07-20 00:00:00.000,30/07/2016,53,43.7,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Janice Mohammed     ,Mrs.,4207 Ridenour Street,Calcata,VT,IT,1030,0,,Janice.B.Mohammed@trashymail.com,0338 3049898,American Express,,SW277 ,U.S.,256990001,372161889061073,,10507,4079,2016-11-12 00:00:00.000,2016-11-12 17:43:54.564,16.830.000,NW181 ,2016-11-30 00:00:00.000,12/12/2016,53,9999999.0,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Janice Mohammed     ,Mrs.,4207 Ridenour Street,Calcata,VT,IT,1030,0,,Janice.B.Mohammed@trashymail.com,0338 3049898,American Express,,SW277 ,U.S.,256990001,340756863702295,,10507,4478,2016-08-01 00:00:00.000,2016-08-01 15:29:06.250,10.450.000,SW406 ,2016-10-15 00:00:00.000,03/11/2016,53,11.74,Abandoned,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Janice Mohammed     ,Mrs.,4207 Ridenour Street,Calcata,VT,IT,1030,0,,Janice.B.Mohammed@trashymail.com,0338 3049898,American Express,,SW277 ,U.S.,256990001,373565980726326,,10507,6087,2016-05-11 00:00:00.000,2016-05-11 05:11:26.258,22.500.000,RP385 ,2016-06-25 00:00:00.000,20/06/2016,53,8.93,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Nicholas Elliott    ,Mr.,3509 Columbia Boulevard,Calipatria,CA,US,92233,0,,Nicholas.C.Elliott@trashymail.com,203-341-3549,JCB,,SW346 ,U.S.,509270002,3528644892680499,,10511,6977,2016-04-30 00:00:00.000,2016-04-30 01:02:36.564,23.370.000,NE235 ,2016-05-19 00:00:00.000,29/05/2016,60,11.26,Abandoned,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Lupe Surette        ,Master.,4397 Chardonnay Drive,Calvari,GE,IT,16040,0,,Lupe.M.Surette@dodgeit.com,0341 9009060,VISA,,SW148 ,IT,KUUMJC63R64C694T,"4,31065E+15",,10515,1452,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,18.240.000,NE109 ,2016-03-16 17:47:25.000,05/08/2016,age-23,107.36,Complete,Phone,Frequent,MediumValue,Gen_Z,0,0,0,1,1,0,1,1,0,0
Lupe Surette        ,Master.,4397 Chardonnay Drive,Calvari,GE,IT,16040,0,,Lupe.M.Surette@dodgeit.com,0341 9009060,VISA,,SW148 ,IT,KUUMJC63R64C694T,4388401317773806,,10515,6491,2016-05-12 00:00:00.000,2016-05-12 20:07:36.370,19.250.000,NC424 ,2016-06-20 00:00:00.000,01/07/2016,age-23,84.99,In-Progress,Desktop,Frequent,MediumValue,Gen_Z,1,0,0,0,0,0,0,0,0,0
Randall Worth       ,Mr.,4882 Foley Street,Cambiano,FI,IT,50051,0,,Randall.M.Worth@spambob.com,0375 9884371,VISA,,NE175 ,U.S.,22867924,"4,51836E+15",,10519,6393,2016-08-17 00:00:00.000,2016-08-17 06:19:46.245,11.050.000,NW250 ,2016-11-21 00:00:00.000,03/12/2016,NA,26.67,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Erika Clark         ,Mrs.,1873 Matthews Street,Cambridge,ID,US,83610,0,,Erika.G.Clark@mailinator.com,612-555-6596,American Express,,NE238 ,IT,WDEVGU25H05L752M,346593159370836,,10523,1461,2016-05-06 00:00:00.000,2016-05-06 09:11:26.258,8.150.000,NC169 ,2016-06-10 00:00:00.000,20/06/2016,age-30,86.31,Complete,Phone,FirstTime,MediumValue,Gen_Z,1,0,0,0,1,0,0,0,0,0
Erika Clark         ,Mrs.,1873 Matthews Street,Cambridge,ID,US,83610,0,,Erika.G.Clark@mailinator.com,612-555-6596,American Express,,NE238 ,IT,WDEVGU25H05L752M,375609635317663,,10523,1487,2016-05-30 00:00:00.000,2016-05-30 17:27:39.380,11.150.000,NC427 ,2016-06-20 00:00:00.000,10/07/2016,age-30,86.6,Complete,Desktop,FirstTime,MediumValue,Gen_Z,0,1,0,0,1,0,0,0,0,0
Joe Lindsey         ,Mr.,447 Patterson Fork Road,Cambridge,MA,US,2141,0,,Joe.L.Lindsey@mailinator.com,409-644-9253,JCB,,SC394 ,CA,409110863,3528229450766722,,10527,641,2016-01-28 00:00:00.000,2016-01-28 13:13:54.564,16.850.000,NE106 ,2016-02-26 00:00:00.000,07/03/2016,NA,9999999.0,Cancelled,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1
Carli Haynes        ,Mrs.,1215 Layman Avenue,Camden,NJ,US,8104,0,,Carli.J.Haynes@dodgeit.com,973-204-9450,American Express,,WE157 ,ES,X3165202B,374822984048371,,10531,789,2016-06-11 00:00:00.000,2016-06-11 15:36:44.886,9.220.000,RP319 ,2016-07-10 00:00:00.000,20/07/2016,55,26.59,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Amber Ingle         ,Mrs.,1291 Bell Street,Camden,NJ,US,8102,0,,Amber.J.Ingle@pookmail.com,610-678-5366,American Express,,SC262 ,IT,WUUJGJ26L06L924I,349829612025450,,10535,7901,2016-12-10 00:00:00.000,2016-12-10 01:32:59.456,8.990.000,NC232 ,2016-01-22 00:00:00.000,25/01/2016,38,39.7,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Amber Ingle         ,Mrs.,1291 Bell Street,Camden,NJ,US,8102,0,,Amber.J.Ingle@pookmail.com,610-678-5366,American Express,,SC262 ,IT,WUUJGJ26L06L924I,341280555872196,,10535,8213,2016-06-26 00:00:00.000,2016-06-26 15:29:06.250,43.890.000,NC358 ,2016-07-13 00:00:00.000,23/07/2016,38,46.47,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Christopher Kirk    ,Mr.,3768 Anmoore Road,Camino,CE,IT,81040,0,,Christopher.A.Kirk@pookmail.com,0366 3086040,VISA,,SW409 ,ES,6282209N,4907511990417208,,10539,935,2016-04-29 00:00:00.000,2016-04-29 20:59:06.250,9.220.000,WE349 ,2016-06-15 00:00:00.000,27/06/2016,NA,57.8,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,0,1,0,0,0,0,0
Christopher Kirk    ,Mr.,3768 Anmoore Road,Camino,CE,IT,81040,0,,Christopher.A.Kirk@pookmail.com,0366 3086040,VISA,,SW409 ,ES,6282209N,4593003940893687,,10539,2701,2016-01-08 00:00:00.000,2016-01-08 03:13:54.564,22.950.000,SW277 ,2016-02-20 00:00:00.000,27/03/2016,NA,58.07,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,0,0,1,0,1,0,0
Christopher Kirk    ,Mr.,3768 Anmoore Road,Camino,CE,IT,81040,0,,Christopher.A.Kirk@pookmail.com,0366 3086040,VISA,,SW409 ,ES,6282209N,"4,28805E+15",,10539,5403,2016-09-25 00:00:00.000,2016-09-25 16:43:54.564,27.970.000,NE103 ,2016-10-20 00:00:00.000,27/10/2016,NA,26.81,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Kay Fauver          ,Mrs.,2932 Despard Street,Campello Sul Clitunno,PG,IT,6042,0,,Kay.R.Fauver@trashymail.com,0382 7527732,Diners Club,,SC199 ,IT,EXXYCO23R26B670B,36901578474238,,10543,1311,2016-11-03 00:00:00.000,2016-11-03 19:43:54.804,7.850.000,NC364 ,2016-12-04 00:00:00.000,12/12/2016,58,23.07,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Kay Fauver          ,Mrs.,2932 Despard Street,Campello Sul Clitunno,PG,IT,6042,0,,Kay.R.Fauver@trashymail.com,0382 7527732,Diners Club,,SC199 ,IT,EXXYCO23R26B670B,36116420107833,,10543,4041,2016-04-13 00:00:00.000,2016-04-13 23:47:55.556,15.220.000,WE151 ,2016-04-22 00:00:00.000,29/04/2016,58,21.13,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Kay Fauver          ,Mrs.,2932 Despard Street,Campello Sul Clitunno,PG,IT,6042,0,,Kay.R.Fauver@trashymail.com,0382 7527732,Diners Club,,SC199 ,IT,EXXYCO23R26B670B,36396035975556,,10543,6465,2016-02-06 00:00:00.000,2016-02-06 13:07:36.370,68.570.000,NW379 ,2016-02-20 00:00:00.000,01/03/2016,58,16.08,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Kay Fauver          ,Mrs.,2932 Despard Street,Campello Sul Clitunno,PG,IT,6042,0,,Kay.R.Fauver@trashymail.com,0382 7527732,Diners Club,,SC199 ,IT,EXXYCO23R26B670B,36047849032650,,10543,7259,2016-03-28 00:00:00.000,2016-03-28 23:58:44.886,13.300.000,SC322 ,2016-04-20 00:00:00.000,10/05/2016,58,16.24,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,0
Kay Fauver          ,Mrs.,2932 Despard Street,Campello Sul Clitunno,PG,IT,6042,0,,Kay.R.Fauver@trashymail.com,0382 7527732,Diners Club,,SC199 ,IT,EXXYCO23R26B670B,36243864251875,,10543,7793,2016-03-08 00:00:00.000,2016-03-08 20:32:45.246,16.330.000,NE304 ,2016-06-08 00:00:00.000,15/07/2016,58,21.65,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Leon Stroble        ,Mr.,4618 Jim Rosa Lane,Campo Di Pietra Di Salgareda,TV,IT,31040,0,,Leon.J.Stroble@pookmail.com,0391 0561900,American Express,,NE307 ,IT,TWTCIX85L50A826I,379026916905056,,10547,3498,2016-11-19 00:00:00.000,2016-11-19 04:34:16.564,8.230.000,WE355 ,2016-12-10 00:00:00.000,20/12/2016,NA,39.14,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Leon Stroble        ,Mr.,4618 Jim Rosa Lane,Campo Di Pietra Di Salgareda,TV,IT,31040,0,,Leon.J.Stroble@pookmail.com,0391 0561900,American Express,,NE307 ,IT,TWTCIX85L50A826I,376239926986591,,10547,3993,2016-01-08 00:00:00.000,2016-01-08 03:13:54.564,26.870.000,SW277 ,2016-02-20 00:00:00.000,27/03/2016,NA,285.6,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1
Leon Stroble        ,Mr.,4618 Jim Rosa Lane,Campo Di Pietra Di Salgareda,TV,IT,31040,0,,Leon.J.Stroble@pookmail.com,0391 0561900,American Express,,NE307 ,IT,TWTCIX85L50A826I,371148493583714,,10547,7665,2016-02-23 00:00:00.000,2016-02-23 20:47:44.986,43.890.000,WE283 ,2016-03-02 00:00:00.000,10/03/2016,NA,229.62,Complete,Phone,FirstTime,HighValue,Gen_Z,1,0,0,1,0,0,1,0,0,1
Leon Stroble        ,Mr.,4618 Jim Rosa Lane,Campo Di Pietra Di Salgareda,TV,IT,31040,0,,Leon.J.Stroble@pookmail.com,0391 0561900,American Express,,NE307 ,IT,TWTCIX85L50A826I,345967421849879,,10547,7843,2016-01-20 00:00:00.000,2016-01-20 22:39:06.250,7.450.000,SC130 ,2016-02-10 00:00:00.000,27/02/2016,NA,104.66,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,0,1,0,0,0,0,0,0
Leon Stroble        ,Mr.,4618 Jim Rosa Lane,Campo Di Pietra Di Salgareda,TV,IT,31040,0,,Leon.J.Stroble@pookmail.com,0391 0561900,American Express,,NE307 ,IT,TWTCIX85L50A826I,379943241187469,,10547,7948,2016-04-13 00:00:00.000,2016-04-13 23:47:55.556,31.880.000,WE151 ,2016-04-22 00:00:00.000,29/04/2016,NA,174.54,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,1,0,0,0,0,1
Paul Lambert        ,Mr.,169 Rose Street,Campodenno,TN,IT,38010,0,,Paul.P.Lambert@spambob.com,0388 6170778,American Express,,NE172 ,IT,GOXMGC39M57E229P,376379276415388,,10551,4677,2016-06-29 00:00:00.000,2016-06-29 16:50:44.886,11.050.000,SC127 ,2016-07-20 00:00:00.000,30/07/2016,39,6.52,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
